1	154	1.96643	0.0820163	0.00768982	21.2	5.35855	17.4005	4.35212	0.8409	8.27762	4.35212	17.4005	5.35855	0.00768982	36.1922	249.009	0.847947	0.0820471	342.127	0	0.211894	1.14475	20.6976	0.000103165	0	-1
1	161	2.01984	0.0748008	0.00768982	21.2	5.35855	17.4005	4.35212	0.8409	8.27762	4.35212	17.4005	5.35855	0.00768982	35.9442	249.862	0.847947	0.0748304	352.357	0	0.210327	1.18274	19.9545	9.98479e-005	0	-1
1	168	2.07474	0.0686288	0.00768982	21.2	5.35855	17.4005	4.35212	0.8409	8.27762	4.35212	17.4005	5.35855	0.00768982	35.7256	250.921	0.847947	0.0686526	361.82	0	0.212287	1.22025	19.3536	9.72067e-005	0	-1
1	175	2.12811	0.0636338	0.00768982	21.2	5.35855	17.4005	4.35212	0.8409	8.27762	4.35212	17.4005	5.35855	0.00768982	35.5409	252.035	0.847947	0.0636505	369.603	0	0.214045	1.25549	18.8841	9.51713e-005	0	-1
1	182	2.18214	0.059367	0.00926041	23.4977	6.38312	20.0595	4.35212	0.841256	8.51219	4.35212	19.9557	6.34313	0.00926041	35.3547	252.955	0.847947	0.0593756	375.217	0	0.19367	1.4957	17.6687	9.05364e-005	0	-1
1	189	2.24802	0.0544875	0.00932585	23.5	6.38415	20.0621	4.35212	0.841257	8.51243	4.35212	20.0621	6.38415	0.00932585	34.8922	251.236	0.847947	0.0545044	374.498	0	0.206142	1.54187	16.7725	8.65764e-005	0	-1
1	196	2.31308	0.0505797	0.00932585	23.5	6.38415	20.0621	4.35212	0.841257	8.51243	4.35212	20.0621	6.38415	0.00932585	34.4914	250.053	0.847947	0.0505913	373.374	0	0.214893	1.57657	16.1378	8.37806e-005	0	-1
1	203	2.37875	0.0473764	0.00932585	23.5	6.38415	20.0621	4.35212	0.841257	8.51243	4.35212	20.0621	6.38415	0.00932585	34.1335	249.201	0.847947	0.0473885	370.988	0	0.220619	1.61013	15.6527	8.16747e-005	0	-1
1	210	2.44281	0.0448335	0.00932585	23.5	6.38415	20.0621	4.35212	0.841257	8.51243	4.35212	20.0621	6.38415	0.00932585	33.8205	248.591	0.847947	0.0448438	367.169	0	0.223232	1.64179	15.2844	8.01002e-005	0	-1
1	217	2.50072	0.0429852	0.00758373	22.6	5.57102	17.5069	4.35212	0.840974	8.32626	4.35212	17.5069	5.57102	0.00758373	33.6887	249.272	0.847947	0.0429914	363.618	0	0.215707	1.57579	15.5436	8.09877e-005	0	-1
1	224	2.5536	0.0416229	0.00758373	22.6	5.57102	17.5069	4.35212	0.840974	8.32626	4.35212	17.5069	5.57102	0.00758373	33.6545	250.501	0.847947	0.0416276	358.892	0	0.210028	1.60583	15.4676	8.07568e-005	0	-1
1	231	2.60699	0.0404866	0.00758373	22.6	5.57102	17.5069	4.35212	0.840974	8.32626	4.35212	17.5069	5.57102	0.00758373	33.6209	251.623	0.847947	0.0404904	352.013	0	0.204047	1.6358	15.374	8.04423e-005	0	-1
