dTime	dValue	-1
503	3.086479327	-1
504	3.086479327	-1
505	3.086479327	-1
506	3.086479327	-1
507	3.086479327	-1
508	3.086479327	-1
509	3.086479327	-1
510	3.086479327	-1
511	3.086479327	-1
512	3.086479327	-1
513	3.086479327	-1
514	3.086479327	-1
515	3.086479327	-1
516	3.086479327	-1
517	5.358550981	-1
518	5.358550981	-1
519	5.358550981	-1
520	5.358550981	-1
521	5.358550981	-1
522	5.358550981	-1
523	5.358550981	-1
524	5.358550981	-1
525	5.358550981	-1
526	5.358550981	-1
527	5.358550981	-1
528	5.358550981	-1
529	5.358550981	-1
530	5.358550981	-1
531	5.358550981	-1
532	5.358550981	-1
533	5.358550981	-1
534	5.358550981	-1
535	5.358550981	-1
536	5.358550981	-1
537	5.358550981	-1
538	5.358550981	-1
539	5.358550981	-1
540	5.358550981	-1
541	5.358550981	-1
542	5.358550981	-1
543	5.358550981	-1
544	5.358550981	-1
545	5.358550981	-1
546	5.358550981	-1
547	6.384149875	-1
548	6.384149875	-1
549	6.384149875	-1
550	6.384149875	-1
551	6.384149875	-1
552	6.384149875	-1
553	6.384149875	-1
554	6.384149875	-1
555	6.384149875	-1
556	6.384149875	-1
557	6.384149875	-1
558	6.384149875	-1
559	6.384149875	-1
560	6.384149875	-1
561	6.384149875	-1
562	6.384149875	-1
563	6.384149875	-1
564	6.384149875	-1
565	6.384149875	-1
566	6.384149875	-1
567	6.384149875	-1
568	6.384149875	-1
569	6.384149875	-1
570	6.384149875	-1
571	6.384149875	-1
572	6.384149875	-1
573	6.384149875	-1
574	6.384149875	-1
575	6.384149875	-1
576	6.384149875	-1
577	6.384149875	-1
578	5.571021042	-1
579	5.571021042	-1
580	5.571021042	-1
581	5.571021042	-1
582	5.571021042	-1
583	5.571021042	-1
584	5.571021042	-1
585	5.571021042	-1
586	5.571021042	-1
587	5.571021042	-1
588	5.571021042	-1
589	5.571021042	-1
590	5.571021042	-1
591	5.571021042	-1
592	5.571021042	-1
593	5.571021042	-1
594	5.571021042	-1
595	5.571021042	-1
596	5.571021042	-1
597	5.571021042	-1
598	5.571021042	-1
599	5.571021042	-1
600	5.571021042	-1
601	5.571021042	-1
602	5.571021042	-1
603	5.571021042	-1
604	5.571021042	-1
605	5.571021042	-1
606	5.571021042	-1
607	5.571021042	-1
608	5.571021042	-1
609	3.604957431	-1
610	3.604957431	-1
611	3.604957431	-1
612	3.604957431	-1
613	3.604957431	-1
614	3.604957431	-1
