dTime	dValue	-1
574	23.5	-1
575	23.5	-1
576	23.5	-1
577	23.5	-1
578	22.6	-1
579	22.6	-1
580	22.6	-1
581	22.6	-1
582	22.6	-1
583	22.6	-1
584	22.6	-1
585	22.6	-1
586	22.6	-1
587	22.6	-1
588	22.6	-1
589	22.6	-1
590	22.6	-1
591	22.6	-1
592	22.6	-1
593	22.6	-1
594	22.6	-1
595	22.6	-1
596	22.6	-1
597	22.6	-1
598	22.6	-1
599	22.6	-1
600	22.6	-1
601	22.6	-1
602	22.6	-1
603	22.6	-1
604	22.6	-1
605	22.6	-1
606	22.6	-1
607	22.6	-1
608	22.9	-1
609	22.9	-1
610	22.9	-1
611	22.9	-1
612	22.9	-1
613	22.9	-1
614	22.9	-1
615	22.9	-1
616	22.9	-1
617	22.9	-1
618	22.9	-1
619	22.9	-1
620	22.9	-1
621	22.9	-1
622	22.9	-1
623	22.9	-1
624	22.9	-1
625	22.9	-1
626	22.9	-1
627	22.9	-1
628	22.9	-1
629	22.9	-1
630	22.9	-1
631	22.9	-1
632	22.9	-1
633	22.9	-1
634	22.9	-1
635	22.9	-1
636	22.9	-1
637	22.9	-1
638	22.9	-1
639	20.2	-1
640	20.2	-1
641	20.2	-1
642	20.2	-1
643	20.2	-1
644	20.2	-1
645	20.2	-1
646	20.2	-1
647	20.2	-1
648	20.2	-1
649	20.2	-1
650	20.2	-1
651	20.2	-1
652	20.2	-1
653	20.2	-1
654	20.2	-1
655	20.2	-1
656	20.2	-1
657	20.2	-1
658	20.2	-1
659	20.2	-1
660	20.2	-1
661	20.2	-1
662	20.2	-1
663	20.2	-1
664	20.2	-1
665	20.2	-1
666	20.2	-1
667	20.2	-1
668	20.2	-1
669	14.8	-1
670	14.8	-1
671	14.8	-1
672	14.8	-1
673	14.8	-1
674	14.8	-1
675	14.8	-1
676	14.8	-1
677	14.8	-1
678	14.8	-1
679	14.8	-1
680	14.8	-1
681	14.8	-1
682	14.8	-1
683	14.8	-1
684	14.8	-1
685	14.8	-1
686	14.8	-1
