dTime	dValue	-1
981	7.876134248	-1
982	7.876134248	-1
983	7.876134248	-1
984	7.876134248	-1
985	7.876134248	-1
986	7.876134248	-1
987	7.876134248	-1
988	7.876134248	-1
989	7.876134248	-1
990	7.876134248	-1
991	7.876134248	-1
992	7.876134248	-1
993	7.876134248	-1
994	7.876134248	-1
995	7.876134248	-1
996	7.876134248	-1
997	7.876134248	-1
998	7.876134248	-1
999	7.876134248	-1
1000	7.876134248	-1
1001	7.876134248	-1
1002	7.876134248	-1
1003	7.876134248	-1
1004	7.665011829	-1
1005	7.665011829	-1
1006	7.665011829	-1
1007	7.665011829	-1
1008	7.665011829	-1
1009	7.665011829	-1
1010	7.665011829	-1
1011	7.665011829	-1
1012	7.665011829	-1
1013	7.665011829	-1
1014	7.665011829	-1
1015	7.665011829	-1
1016	7.665011829	-1
1017	7.665011829	-1
1018	7.665011829	-1
1019	7.665011829	-1
1020	7.665011829	-1
1021	7.665011829	-1
1022	7.665011829	-1
1023	7.665011829	-1
1024	7.665011829	-1
1025	7.665011829	-1
1026	7.665011829	-1
1027	7.665011829	-1
1028	7.665011829	-1
1029	7.665011829	-1
1030	7.665011829	-1
1031	7.665011829	-1
1032	7.665011829	-1
1033	7.665011829	-1
1034	7.665011829	-1
1035	7.318348608	-1
1036	7.318348608	-1
1037	7.318348608	-1
1038	7.318348608	-1
1039	7.318348608	-1
1040	7.318348608	-1
1041	7.318348608	-1
1042	7.318348608	-1
1043	7.318348608	-1
1044	7.318348608	-1
1045	7.318348608	-1
1046	7.318348608	-1
1047	7.318348608	-1
1048	7.318348608	-1
1049	7.318348608	-1
1050	7.318348608	-1
1051	7.318348608	-1
1052	7.318348608	-1
1053	7.318348608	-1
1054	7.318348608	-1
1055	7.318348608	-1
1056	7.318348608	-1
1057	7.318348608	-1
1058	7.318348608	-1
1059	7.318348608	-1
1060	7.318348608	-1
1061	7.318348608	-1
1062	7.318348608	-1
1063	7.318348608	-1
1064	7.318348608	-1
1065	7.128627736	-1
1066	7.128627736	-1
1067	7.128627736	-1
1068	7.128627736	-1
1069	7.128627736	-1
1070	7.128627736	-1
1071	7.128627736	-1
1072	7.128627736	-1
1073	7.128627736	-1
1074	7.128627736	-1
1075	7.128627736	-1
1076	7.128627736	-1
1077	7.128627736	-1
1078	7.128627736	-1
1079	7.128627736	-1
1080	7.128627736	-1
1081	7.128627736	-1
1082	7.128627736	-1
1083	7.128627736	-1
1084	7.128627736	-1
1085	7.128627736	-1
1086	7.128627736	-1
1087	7.128627736	-1
1088	7.128627736	-1
1089	7.128627736	-1
1090	7.128627736	-1
1091	7.128627736	-1
1092	7.128627736	-1
1093	7.128627736	-1
1094	7.128627736	-1
1095	7.128627736	-1
1096	7.135752289	-1
1097	7.135752289	-1
1098	7.135752289	-1
1099	7.135752289	-1
1100	7.135752289	-1
1101	7.135752289	-1
1102	7.135752289	-1
1103	7.135752289	-1
1104	7.135752289	-1
1105	7.135752289	-1
1106	7.135752289	-1
1107	7.135752289	-1
1108	7.135752289	-1
1109	7.135752289	-1
1110	7.135752289	-1
1111	7.135752289	-1
1112	7.135752289	-1
1113	7.135752289	-1
1114	7.135752289	-1
1115	7.135752289	-1
1116	7.135752289	-1
1117	7.135752289	-1
1118	7.135752289	-1
1119	7.135752289	-1
1120	7.135752289	-1
1121	7.135752289	-1
1122	7.135752289	-1
1123	7.135752289	-1
1124	7.135752289	-1
1125	7.135752289	-1
1126	7.135752289	-1
1127	7.124375311	-1
1128	7.124375311	-1
1129	7.124375311	-1
1130	7.124375311	-1
1131	7.124375311	-1
1132	7.124375311	-1
1133	7.124375311	-1
1134	7.124375311	-1
1135	7.124375311	-1
1136	7.124375311	-1
1137	7.124375311	-1
1138	7.124375311	-1
1139	7.124375311	-1
1140	7.124375311	-1
1141	7.124375311	-1
1142	7.124375311	-1
1143	7.124375311	-1
1144	7.124375311	-1
1145	7.124375311	-1
1146	7.124375311	-1
1147	7.124375311	-1
1148	7.124375311	-1
1149	7.124375311	-1
1150	7.124375311	-1
1151	7.124375311	-1
1152	7.124375311	-1
1153	7.124375311	-1
1154	7.124375311	-1
1155	7.220054862	-1
1156	7.220054862	-1
1157	7.220054862	-1
1158	7.220054862	-1
1159	7.220054862	-1
1160	7.220054862	-1
1161	7.220054862	-1
1162	7.220054862	-1
1163	7.220054862	-1
1164	7.220054862	-1
1165	7.220054862	-1
1166	7.220054862	-1
1167	7.220054862	-1
1168	7.220054862	-1
1169	7.220054862	-1
1170	7.220054862	-1
1171	7.220054862	-1
1172	7.220054862	-1
1173	7.220054862	-1
1174	7.220054862	-1
1175	7.220054862	-1
1176	7.220054862	-1
1177	7.220054862	-1
1178	7.220054862	-1
1179	7.220054862	-1
1180	7.220054862	-1
1181	7.220054862	-1
1182	7.220054862	-1
1183	7.220054862	-1
1184	7.220054862	-1
1185	7.220054862	-1
1186	7.201574243	-1
1187	7.201574243	-1
1188	7.201574243	-1
1189	7.201574243	-1
1190	7.201574243	-1
1191	7.201574243	-1
1192	7.201574243	-1
1193	7.201574243	-1
1194	7.201574243	-1
1195	7.201574243	-1
1196	7.201574243	-1
1197	7.201574243	-1
1198	7.201574243	-1
1199	7.201574243	-1
1200	7.201574243	-1
1201	7.201574243	-1
1202	7.201574243	-1
1203	7.201574243	-1
1204	7.201574243	-1
1205	7.201574243	-1
1206	7.201574243	-1
1207	7.201574243	-1
1208	7.201574243	-1
1209	7.201574243	-1
1210	7.201574243	-1
1211	7.201574243	-1
1212	7.201574243	-1
1213	7.201574243	-1
1214	7.201574243	-1
1215	7.201574243	-1
1216	7.757428864	-1
1217	7.757428864	-1
1218	7.757428864	-1
1219	7.757428864	-1
1220	7.757428864	-1
1221	7.757428864	-1
1222	7.757428864	-1
1223	7.757428864	-1
1224	7.757428864	-1
1225	7.757428864	-1
1226	7.757428864	-1
1227	7.757428864	-1
1228	7.757428864	-1
1229	7.757428864	-1
1230	7.757428864	-1
1231	7.757428864	-1
1232	7.757428864	-1
1233	7.757428864	-1
1234	7.757428864	-1
1235	7.757428864	-1
1236	7.757428864	-1
1237	7.757428864	-1
1238	7.757428864	-1
1239	7.757428864	-1
1240	7.757428864	-1
1241	7.757428864	-1
1242	7.757428864	-1
1243	7.757428864	-1
1244	7.757428864	-1
1245	7.757428864	-1
1246	7.757428864	-1
1247	8.277618889	-1
1248	8.277618889	-1
